observation_id,specimen_id,document_type,quality_profile,field_name,pass_a_raw_match,pass_b_canonical_match,pass_a_cer,pass_b_cer,pass_a_wer,pass_b_wer,error_category
261,DOC-0017,marksheet,clean,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
262,DOC-0017,marksheet,clean,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
263,DOC-0017,marksheet,clean,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
264,DOC-0017,marksheet,clean,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
265,DOC-0017,marksheet,clean,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
266,DOC-0017,marksheet,clean,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
267,DOC-0017,marksheet,clean,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
268,DOC-0017,marksheet,clean,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
269,DOC-0017,marksheet,clean,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
270,DOC-0017,marksheet,clean,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
271,DOC-0017,marksheet,clean,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
272,DOC-0017,marksheet,clean,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
273,DOC-0018,student_id,scanner_copy,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
274,DOC-0018,student_id,scanner_copy,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
275,DOC-0018,student_id,scanner_copy,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
276,DOC-0018,student_id,scanner_copy,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
277,DOC-0018,student_id,scanner_copy,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
278,DOC-0018,student_id,scanner_copy,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
279,DOC-0018,student_id,scanner_copy,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
280,DOC-0018,student_id,scanner_copy,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
281,DOC-0018,student_id,scanner_copy,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
282,DOC-0018,student_id,scanner_copy,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
283,DOC-0018,student_id,scanner_copy,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
284,DOC-0018,student_id,scanner_copy,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
285,DOC-0018,student_id,scanner_copy,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
286,DOC-0018,student_id,scanner_copy,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
287,DOC-0018,student_id,scanner_copy,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
288,DOC-0018,student_id,scanner_copy,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
289,DOC-0019,certificate,mobile_camera,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
290,DOC-0019,certificate,mobile_camera,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
291,DOC-0019,certificate,mobile_camera,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
292,DOC-0019,certificate,mobile_camera,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
293,DOC-0019,certificate,mobile_camera,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
294,DOC-0019,certificate,mobile_camera,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
295,DOC-0019,certificate,mobile_camera,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
296,DOC-0019,certificate,mobile_camera,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
297,DOC-0019,certificate,mobile_camera,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
298,DOC-0019,certificate,mobile_camera,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
299,DOC-0019,certificate,mobile_camera,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
300,DOC-0019,certificate,mobile_camera,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
301,DOC-0019,certificate,mobile_camera,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
302,DOC-0019,certificate,mobile_camera,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
303,DOC-0019,certificate,mobile_camera,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
304,DOC-0019,certificate,mobile_camera,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
305,DOC-0020,marksheet,rotated_90,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
306,DOC-0020,marksheet,rotated_90,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
307,DOC-0020,marksheet,rotated_90,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
308,DOC-0020,marksheet,rotated_90,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
309,DOC-0020,marksheet,rotated_90,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
310,DOC-0020,marksheet,rotated_90,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
311,DOC-0020,marksheet,rotated_90,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
312,DOC-0020,marksheet,rotated_90,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
313,DOC-0020,marksheet,rotated_90,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
314,DOC-0020,marksheet,rotated_90,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
315,DOC-0020,marksheet,rotated_90,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
316,DOC-0020,marksheet,rotated_90,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
317,DOC-0020,marksheet,rotated_90,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
318,DOC-0020,marksheet,rotated_90,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
319,DOC-0020,marksheet,rotated_90,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
320,DOC-0020,marksheet,rotated_90,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
321,DOC-0021,student_id,clean,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
322,DOC-0021,student_id,clean,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
323,DOC-0021,student_id,clean,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
324,DOC-0021,student_id,clean,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
325,DOC-0021,student_id,clean,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
326,DOC-0021,student_id,clean,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
327,DOC-0021,student_id,clean,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
328,DOC-0021,student_id,clean,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
329,DOC-0021,student_id,clean,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
330,DOC-0021,student_id,clean,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
331,DOC-0021,student_id,clean,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
332,DOC-0021,student_id,clean,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
333,DOC-0021,student_id,clean,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
334,DOC-0021,student_id,clean,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
335,DOC-0021,student_id,clean,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
336,DOC-0021,student_id,clean,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
337,DOC-0022,certificate,scanner_copy,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
338,DOC-0022,certificate,scanner_copy,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
339,DOC-0022,certificate,scanner_copy,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
340,DOC-0022,certificate,scanner_copy,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
341,DOC-0022,certificate,scanner_copy,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
342,DOC-0022,certificate,scanner_copy,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
343,DOC-0022,certificate,scanner_copy,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
344,DOC-0022,certificate,scanner_copy,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
345,DOC-0022,certificate,scanner_copy,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
346,DOC-0022,certificate,scanner_copy,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
347,DOC-0022,certificate,scanner_copy,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
348,DOC-0022,certificate,scanner_copy,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
349,DOC-0022,certificate,scanner_copy,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
350,DOC-0022,certificate,scanner_copy,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
351,DOC-0022,certificate,scanner_copy,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
352,DOC-0022,certificate,scanner_copy,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
353,DOC-0023,marksheet,mobile_camera,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
354,DOC-0023,marksheet,mobile_camera,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
355,DOC-0023,marksheet,mobile_camera,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
356,DOC-0023,marksheet,mobile_camera,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
357,DOC-0023,marksheet,mobile_camera,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
358,DOC-0023,marksheet,mobile_camera,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
359,DOC-0023,marksheet,mobile_camera,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
360,DOC-0023,marksheet,mobile_camera,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
361,DOC-0023,marksheet,mobile_camera,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
362,DOC-0023,marksheet,mobile_camera,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
363,DOC-0023,marksheet,mobile_camera,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
364,DOC-0023,marksheet,mobile_camera,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
365,DOC-0023,marksheet,mobile_camera,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
366,DOC-0023,marksheet,mobile_camera,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
367,DOC-0023,marksheet,mobile_camera,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
368,DOC-0023,marksheet,mobile_camera,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
369,DOC-0024,student_id,rotated_90,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
370,DOC-0024,student_id,rotated_90,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
371,DOC-0024,student_id,rotated_90,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
372,DOC-0024,student_id,rotated_90,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
373,DOC-0024,student_id,rotated_90,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
374,DOC-0024,student_id,rotated_90,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
375,DOC-0024,student_id,rotated_90,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
376,DOC-0024,student_id,rotated_90,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
377,DOC-0024,student_id,rotated_90,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
378,DOC-0024,student_id,rotated_90,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
379,DOC-0024,student_id,rotated_90,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
380,DOC-0024,student_id,rotated_90,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
381,DOC-0024,student_id,rotated_90,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
382,DOC-0024,student_id,rotated_90,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
383,DOC-0024,student_id,rotated_90,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
384,DOC-0024,student_id,rotated_90,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
385,DOC-0025,certificate,clean,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
386,DOC-0025,certificate,clean,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
387,DOC-0025,certificate,clean,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
388,DOC-0025,certificate,clean,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
389,DOC-0025,certificate,clean,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
390,DOC-0025,certificate,clean,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
391,DOC-0025,certificate,clean,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
392,DOC-0025,certificate,clean,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
393,DOC-0025,certificate,clean,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
394,DOC-0025,certificate,clean,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
395,DOC-0025,certificate,clean,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
396,DOC-0025,certificate,clean,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
397,DOC-0025,certificate,clean,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
398,DOC-0025,certificate,clean,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
399,DOC-0025,certificate,clean,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
400,DOC-0025,certificate,clean,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
401,DOC-0026,marksheet,scanner_copy,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
402,DOC-0026,marksheet,scanner_copy,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
403,DOC-0026,marksheet,scanner_copy,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
404,DOC-0026,marksheet,scanner_copy,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
405,DOC-0026,marksheet,scanner_copy,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
406,DOC-0026,marksheet,scanner_copy,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
407,DOC-0026,marksheet,scanner_copy,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
408,DOC-0026,marksheet,scanner_copy,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
409,DOC-0026,marksheet,scanner_copy,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
410,DOC-0026,marksheet,scanner_copy,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
411,DOC-0026,marksheet,scanner_copy,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
412,DOC-0026,marksheet,scanner_copy,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
413,DOC-0026,marksheet,scanner_copy,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
414,DOC-0026,marksheet,scanner_copy,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
415,DOC-0026,marksheet,scanner_copy,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
416,DOC-0026,marksheet,scanner_copy,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
417,DOC-0027,student_id,mobile_camera,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
418,DOC-0027,student_id,mobile_camera,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
419,DOC-0027,student_id,mobile_camera,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
420,DOC-0027,student_id,mobile_camera,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
421,DOC-0027,student_id,mobile_camera,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
422,DOC-0027,student_id,mobile_camera,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
423,DOC-0027,student_id,mobile_camera,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
424,DOC-0027,student_id,mobile_camera,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
425,DOC-0027,student_id,mobile_camera,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
426,DOC-0027,student_id,mobile_camera,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
427,DOC-0027,student_id,mobile_camera,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
428,DOC-0027,student_id,mobile_camera,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
429,DOC-0027,student_id,mobile_camera,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
430,DOC-0027,student_id,mobile_camera,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
431,DOC-0027,student_id,mobile_camera,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
432,DOC-0027,student_id,mobile_camera,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
433,DOC-0028,certificate,rotated_90,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
434,DOC-0028,certificate,rotated_90,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
435,DOC-0028,certificate,rotated_90,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
436,DOC-0028,certificate,rotated_90,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
437,DOC-0028,certificate,rotated_90,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
438,DOC-0028,certificate,rotated_90,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
439,DOC-0028,certificate,rotated_90,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
440,DOC-0028,certificate,rotated_90,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
441,DOC-0028,certificate,rotated_90,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
442,DOC-0028,certificate,rotated_90,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
443,DOC-0028,certificate,rotated_90,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
444,DOC-0028,certificate,rotated_90,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
445,DOC-0028,certificate,rotated_90,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
446,DOC-0028,certificate,rotated_90,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
447,DOC-0028,certificate,rotated_90,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
448,DOC-0028,certificate,rotated_90,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
449,DOC-0029,marksheet,clean,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
450,DOC-0029,marksheet,clean,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
451,DOC-0029,marksheet,clean,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
452,DOC-0029,marksheet,clean,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
453,DOC-0029,marksheet,clean,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
454,DOC-0029,marksheet,clean,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
455,DOC-0029,marksheet,clean,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
456,DOC-0029,marksheet,clean,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
457,DOC-0029,marksheet,clean,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
458,DOC-0029,marksheet,clean,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
459,DOC-0029,marksheet,clean,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
460,DOC-0029,marksheet,clean,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
461,DOC-0029,marksheet,clean,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
462,DOC-0029,marksheet,clean,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
463,DOC-0029,marksheet,clean,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
464,DOC-0029,marksheet,clean,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
465,DOC-0030,student_id,scanner_copy,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
466,DOC-0030,student_id,scanner_copy,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
467,DOC-0030,student_id,scanner_copy,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
468,DOC-0030,student_id,scanner_copy,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
469,DOC-0030,student_id,scanner_copy,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
470,DOC-0030,student_id,scanner_copy,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
471,DOC-0030,student_id,scanner_copy,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
472,DOC-0030,student_id,scanner_copy,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
473,DOC-0030,student_id,scanner_copy,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
474,DOC-0030,student_id,scanner_copy,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
475,DOC-0030,student_id,scanner_copy,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
476,DOC-0030,student_id,scanner_copy,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
477,DOC-0030,student_id,scanner_copy,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
478,DOC-0030,student_id,scanner_copy,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
479,DOC-0030,student_id,scanner_copy,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
480,DOC-0030,student_id,scanner_copy,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
481,DOC-0031,certificate,mobile_camera,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
482,DOC-0031,certificate,mobile_camera,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
483,DOC-0031,certificate,mobile_camera,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
484,DOC-0031,certificate,mobile_camera,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
485,DOC-0031,certificate,mobile_camera,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
486,DOC-0031,certificate,mobile_camera,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
487,DOC-0031,certificate,mobile_camera,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
488,DOC-0031,certificate,mobile_camera,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
489,DOC-0031,certificate,mobile_camera,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
490,DOC-0031,certificate,mobile_camera,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
491,DOC-0031,certificate,mobile_camera,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
492,DOC-0031,certificate,mobile_camera,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
493,DOC-0031,certificate,mobile_camera,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
494,DOC-0031,certificate,mobile_camera,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
495,DOC-0031,certificate,mobile_camera,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
496,DOC-0031,certificate,mobile_camera,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
497,DOC-0032,marksheet,rotated_90,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
498,DOC-0032,marksheet,rotated_90,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
499,DOC-0032,marksheet,rotated_90,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
500,DOC-0032,marksheet,rotated_90,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
501,DOC-0032,marksheet,rotated_90,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
502,DOC-0032,marksheet,rotated_90,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
503,DOC-0032,marksheet,rotated_90,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
504,DOC-0032,marksheet,rotated_90,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
505,DOC-0032,marksheet,rotated_90,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
506,DOC-0032,marksheet,rotated_90,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
507,DOC-0032,marksheet,rotated_90,field_11,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
508,DOC-0032,marksheet,rotated_90,field_12,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
509,DOC-0032,marksheet,rotated_90,field_13,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
510,DOC-0032,marksheet,rotated_90,field_14,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
511,DOC-0032,marksheet,rotated_90,field_15,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
512,DOC-0032,marksheet,rotated_90,field_16,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
513,DOC-0033,student_id,clean,field_1,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
514,DOC-0033,student_id,clean,field_2,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
515,DOC-0033,student_id,clean,field_3,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
516,DOC-0033,student_id,clean,field_4,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
517,DOC-0033,student_id,clean,field_5,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
518,DOC-0033,student_id,clean,field_6,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
519,DOC-0033,student_id,clean,field_7,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
520,DOC-0033,student_id,clean,field_8,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
521,DOC-0033,student_id,clean,field_9,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
522,DOC-0033,student_id,clean,field_10,1,1,0.0,0.0,0.0,0.0,EXACT_MATCH
